lon,lat,timestamp,nextStpId,flags,heading,arrT,isDly,destNm,prdt,nextStaId,line,trDr,rn,nextStaNm,destSt
-87.62561,41.75979,2016-06-20T11:39:16.000Z,30191,None,358,20160620 11:39:52,0,Howard,20160620 11:38:52,40990,red,1,810,69th,30173
-87.62475,41.73537,2016-06-20T11:39:16.000Z,30089,None,177,20160620 11:40:23,0,95th/Dan Ryan,20160620 11:38:23,40450,red,5,812,95th/Dan Ryan,30089
-87.63064,41.83119,2016-06-20T11:39:16.000Z,30238,None,178,20160620 11:40:42,0,95th/Dan Ryan,20160620 11:38:42,41230,red,5,814,47th,30089
-87.63504,41.90386,2016-06-20T11:39:16.000Z,30122,None,89,20160620 11:39:55,0,95th/Dan Ryan,20160620 11:38:55,40630,red,5,815,Clark/Division,30089
-87.65761,41.96436,2016-06-20T11:39:16.000Z,30294,None,164,20160620 11:40:52,0,95th/Dan Ryan,20160620 11:38:52,40080,red,5,816,Sheridan,30089
-87.66106,42.00107,2016-06-20T11:39:16.000Z,30020,None,309,20160620 11:40:41,0,Howard,20160620 11:38:41,40100,red,1,820,Morse,30173
-87.65835,41.96665,2016-06-20T11:39:16.000Z,30149,None,348,20160620 11:39:23,0,Howard,20160620 11:38:23,40770,red,1,821,Lawrence,30173
-87.63047,41.82412,2016-06-20T11:39:16.000Z,30036,None,358,20160620 11:39:56,0,Howard,20160620 11:38:56,40190,red,1,824,Sox-35th,30173
-87.63141,41.90392,2016-06-20T11:39:16.000Z,30125,None,269,20160620 11:39:56,0,Howard,20160620 11:37:56,40650,red,1,901,North/Clybourn,30173
-87.63137,41.85589,2016-06-20T11:39:16.000Z,30269,None,358,20160620 11:40:49,0,Howard,20160620 11:38:49,41400,red,1,902,Roosevelt,30173
-87.6277,41.88074,2016-06-20T11:39:16.000Z,30110,None,178,20160620 11:39:18,0,95th/Dan Ryan,20160620 11:38:18,40560,red,5,906,Jackson,30089
-87.62539,41.75401,2016-06-20T11:39:16.000Z,30047,None,174,20160620 11:39:59,0,95th/Dan Ryan,20160620 11:38:59,40240,red,5,912,79th,30089
-87.65908,41.99026,2016-06-20T11:39:16.000Z,30268,None,177,20160620 11:39:42,0,95th/Dan Ryan,20160620 11:38:42,41380,red,5,914,Bryn Mawr,30089
-87.65314,41.93328,2016-06-20T11:40:16.000Z,30234,None,177,20160620 11:41:52,0,95th/Dan Ryan,20160620 11:39:52,41220,red,5,801,Fullerton,30089
-87.65363,41.94743,2016-06-20T11:40:16.000Z,30274,None,179,20160620 11:40:55,0,95th/Dan Ryan,20160620 11:39:55,41420,red,5,802,Addison,30089
-87.65908,41.99026,2016-06-20T11:40:16.000Z,30147,None,357,20160620 11:40:56,0,Howard,20160620 11:39:56,40760,red,1,805,Granville,30173
-87.62781,41.88481,2016-06-20T11:40:16.000Z,30064,None,358,20160620 11:41:19,0,Howard,20160620 11:39:19,40330,red,1,806,Grand,30173
-87.65353,41.94525,2016-06-20T11:40:16.000Z,30273,None,358,20160620 11:40:22,0,Howard,20160620 11:39:22,41420,red,1,807,Addison,30173
-87.62581,41.76836,2016-06-20T11:40:16.000Z,30177,None,357,20160620 11:41:31,0,Howard,20160620 11:39:31,40910,red,1,810,63rd,30173
-87.62454,41.72792,2016-06-20T11:40:16.000Z,30089,None,178,20160620 11:40:48,0,95th/Dan Ryan,20160620 11:39:48,40450,red,5,812,95th/Dan Ryan,30089
-87.63055,41.82716,2016-06-20T11:40:16.000Z,30238,None,178,20160620 11:40:56,0,95th/Dan Ryan,20160620 11:39:56,41230,red,5,814,47th,30089
-87.63141,41.90392,2016-06-20T11:40:16.000Z,30280,None,89,20160620 11:41:21,0,95th/Dan Ryan,20160620 11:39:21,41450,red,5,815,Chicago,30089
-87.65519,41.95377,2016-06-20T11:40:16.000Z,30294,None,89,20160620 11:41:27,0,95th/Dan Ryan,20160620 11:39:27,40080,red,5,816,Sheridan,30089
-87.66291,42.00228,2016-06-20T11:40:16.000Z,30020,None,302,20160620 11:40:53,0,Howard,20160620 11:39:53,40100,red,1,820,Morse,30173
-87.65849,41.9713,2016-06-20T11:40:16.000Z,30229,None,358,20160620 11:40:15,0,Howard,20160620 11:39:15,41200,red,1,821,Argyle,30173
-87.63064,41.83119,2016-06-20T11:40:16.000Z,30193,None,358,20160620 11:42:39,0,Howard,20160620 11:39:39,41000,red,1,824,Cermak-Chinatown,30173
-87.63685,41.90383,2016-06-20T11:40:16.000Z,30125,None,269,20160620 11:40:51,0,Howard,20160620 11:39:51,40650,red,1,901,North/Clybourn,30173
-87.63138,41.85943,2016-06-20T11:40:16.000Z,30269,None,10,20160620 11:41:21,0,Howard,20160620 11:39:21,41400,red,1,902,Roosevelt,30173
-87.6276,41.87815,2016-06-20T11:40:16.000Z,30286,None,177,20160620 11:40:19,0,95th/Dan Ryan,20160620 11:39:19,41490,red,5,906,Harrison,30089
-87.62518,41.75042,2016-06-20T11:40:16.000Z,30276,None,179,20160620 11:41:13,0,95th/Dan Ryan,20160620 11:39:13,41430,red,5,912,87th,30089
-87.65896,41.98688,2016-06-20T11:40:16.000Z,30268,None,177,20160620 11:40:46,0,95th/Dan Ryan,20160620 11:39:46,41380,red,5,914,Bryn Mawr,30089
-87.65298,41.92916,2016-06-20T11:41:16.000Z,30234,None,177,20160620 11:41:47,0,95th/Dan Ryan,20160620 11:40:47,41220,red,5,801,Fullerton,30089
-87.65363,41.94743,2016-06-20T11:41:16.000Z,30256,None,179,20160620 11:42:16,0,95th/Dan Ryan,20160620 11:40:16,41320,red,5,802,Belmont,30089
-87.65912,41.99196,2016-06-20T11:41:16.000Z,30147,None,358,20160620 11:41:45,0,Howard,20160620 11:40:45,40760,red,1,805,Granville,30173
-87.62799,41.89029,2016-06-20T11:41:16.000Z,30064,None,359,20160620 11:41:56,0,Howard,20160620 11:40:56,40330,red,1,806,Grand,30173
-87.65363,41.94743,2016-06-20T11:41:16.000Z,30016,None,359,20160620 11:42:33,0,Howard,20160620 11:40:33,40080,red,1,807,Sheridan,30173
-87.62605,41.77303,2016-06-20T11:41:16.000Z,30177,None,342,20160620 11:41:49,0,Howard,20160620 11:40:49,40910,red,1,810,63rd,30173
-87.63021,41.81335,2016-06-20T11:41:16.000Z,30238,None,177,20160620 11:41:59,0,95th/Dan Ryan,20160620 11:40:59,41230,red,5,814,47th,30089
-87.62833,41.90164,2016-06-20T11:41:16.000Z,30280,None,178,20160620 11:41:46,0,95th/Dan Ryan,20160620 11:40:46,41450,red,5,815,Chicago,30089
-87.65745,41.96352,2016-06-20T11:41:16.000Z,30294,None,165,20160620 11:42:36,0,95th/Dan Ryan,20160620 11:40:36,40080,red,5,816,Sheridan,30089
-87.66591,42.00836,2016-06-20T11:41:16.000Z,30227,None,358,20160620 11:41:40,0,Howard,20160620 11:40:40,41190,red,1,820,Jarvis,30173
-87.6586,41.97572,2016-06-20T11:41:16.000Z,30066,None,358,20160620 11:41:45,0,Howard,20160620 11:40:45,40340,red,1,821,Berwyn,30173
-87.63085,41.83895,2016-06-20T11:41:16.000Z,30193,None,358,20160620 11:42:57,0,Howard,20160620 11:40:57,41000,red,1,824,Cermak-Chinatown,30173
-87.64623,41.90855,2016-06-20T11:41:16.000Z,30125,None,305,20160620 11:41:50,0,Howard,20160620 11:40:50,40650,red,1,901,North/Clybourn,30173
-87.62731,41.86417,2016-06-20T11:41:16.000Z,30269,None,358,20160620 11:41:29,0,Howard,20160620 11:40:29,41400,red,1,902,Roosevelt,30173
-87.62475,41.73537,2016-06-20T11:41:16.000Z,30046,None,357,20160620 11:42:56,0,Howard,20160620 11:40:56,40240,red,1,903,79th,30173
-87.62748,41.87404,2016-06-20T11:41:16.000Z,30270,None,180,20160620 11:41:38,0,95th/Dan Ryan,20160620 11:40:38,41400,red,5,906,Roosevelt,30089
-87.6249,41.74128,2016-06-20T11:41:16.000Z,30276,None,177,20160620 11:41:56,0,95th/Dan Ryan,20160620 11:40:56,41430,red,5,912,87th,30089
-87.65884,41.9835,2016-06-20T11:41:16.000Z,30067,None,178,20160620 11:42:22,0,95th/Dan Ryan,20160620 11:40:22,40340,red,5,914,Berwyn,30089
-87.65287,41.92505,2016-06-20T11:42:16.000Z,30126,None,178,20160620 11:43:29,0,95th/Dan Ryan,20160620 11:41:29,40650,red,5,801,North/Clybourn,30089
-87.65353,41.9452,2016-06-20T11:42:16.000Z,30256,None,178,20160620 11:42:15,0,95th/Dan Ryan,20160620 11:41:15,41320,red,5,802,Belmont,30089
-87.66106,42.00107,2016-06-20T11:42:16.000Z,30251,None,309,20160620 11:42:57,0,Howard,20160620 11:41:57,41300,red,1,805,Loyola,30173
-87.62809,41.89417,2016-06-20T11:42:16.000Z,30279,None,358,20160620 11:42:49,0,Howard,20160620 11:41:49,41450,red,1,806,Chicago,30173
-87.65364,41.94976,2016-06-20T11:42:16.000Z,30016,None,359,20160620 11:42:53,0,Howard,20160620 11:41:53,40080,red,1,807,Sheridan,30173
-87.631,41.78054,2016-06-20T11:42:16.000Z,30223,None,358,20160620 11:43:31,0,Howard,20160620 11:41:31,41170,red,1,810,Garfield,30173
-87.63159,41.80928,2016-06-20T11:42:16.000Z,30224,None,197,20160620 11:43:32,0,95th/Dan Ryan,20160620 11:41:32,41170,red,5,814,Garfield,30089
-87.62809,41.89417,2016-06-20T11:42:16.000Z,30065,None,178,20160620 11:42:29,0,95th/Dan Ryan,20160620 11:41:29,40330,red,5,815,Grand,30089
-87.65683,41.9568,2016-06-20T11:42:16.000Z,30294,None,178,20160620 11:42:50,0,95th/Dan Ryan,20160620 11:41:50,40080,red,5,816,Sheridan,30089
-87.66617,42.0127,2016-06-20T11:42:16.000Z,30227,None,335,20160620 11:42:39,0,Howard,20160620 11:41:39,41190,red,1,820,Jarvis,30173
-87.65867,41.97798,2016-06-20T11:42:16.000Z,30169,None,358,20160620 11:43:09,0,Howard,20160620 11:41:09,40880,red,1,821,Thorndale,30173
-87.63069,41.85101,2016-06-20T11:42:16.000Z,30193,None,359,20160620 11:42:56,0,Howard,20160620 11:41:56,41000,red,1,824,Cermak-Chinatown,30173
-87.64918,41.91065,2016-06-20T11:42:16.000Z,30233,None,305,20160620 11:43:14,0,Howard,20160620 11:41:14,41220,red,1,901,Fullerton,30173
-87.6274,41.8674,2016-06-20T11:42:16.000Z,30285,None,358,20160620 11:42:15,0,Howard,20160620 11:41:15,41490,red,1,902,Harrison,30173
-87.62483,41.73977,2016-06-20T11:42:16.000Z,30046,None,357,20160620 11:42:59,0,Howard,20160620 11:41:59,40240,red,1,903,79th,30173
-87.6274,41.8674,2016-06-20T11:42:16.000Z,30194,None,178,20160620 11:44:51,0,95th/Dan Ryan,20160620 11:41:51,41000,red,5,906,Cermak-Chinatown,30089
-87.62475,41.73537,2016-06-20T11:42:16.000Z,30089,None,177,20160620 11:43:21,0,95th/Dan Ryan,20160620 11:41:21,40450,red,5,912,95th/Dan Ryan,30089
-87.65867,41.97798,2016-06-20T11:42:16.000Z,30230,None,178,20160620 11:43:31,0,95th/Dan Ryan,20160620 11:41:31,41200,red,5,914,Argyle,30089
-87.65263,41.91774,2016-06-20T11:43:16.000Z,30126,None,178,20160620 11:43:59,0,95th/Dan Ryan,20160620 11:42:59,40650,red,5,801,North/Clybourn,30089
-87.65332,41.93739,2016-06-20T11:43:16.000Z,30234,None,177,20160620 11:45:53,0,95th/Dan Ryan,20160620 11:42:53,41220,red,5,802,Fullerton,30089
-87.66106,42.00107,2016-06-20T11:43:16.000Z,30020,None,309,20160620 11:44:49,0,Howard,20160620 11:42:49,40100,red,1,805,Morse,30173
-87.62818,41.89667,2016-06-20T11:43:16.000Z,30121,None,357,20160620 11:44:10,0,Howard,20160620 11:42:10,40630,red,1,806,Clark/Division,30173
-87.65493,41.95377,2016-06-20T11:43:16.000Z,30105,None,271,20160620 11:45:59,0,Howard,20160620 11:42:59,40540,red,1,807,Wilson,30173
-87.63112,41.78553,2016-06-20T11:43:16.000Z,30223,None,358,20160620 11:43:53,0,Howard,20160620 11:42:53,41170,red,1,810,Garfield,30173
-87.6313,41.8001,2016-06-20T11:43:16.000Z,30224,None,178,20160620 11:43:53,0,95th/Dan Ryan,20160620 11:42:53,41170,red,5,814,Garfield,30089
-87.62802,41.89166,2016-06-20T11:43:16.000Z,30290,None,178,20160620 11:43:26,0,95th/Dan Ryan,20160620 11:42:26,41660,red,5,815,Lake,30089
-87.65493,41.95377,2016-06-20T11:43:16.000Z,30274,None,91,20160620 11:44:47,0,95th/Dan Ryan,20160620 11:42:47,41420,red,5,816,Addison,30089
-87.67289,42.01906,2016-06-20T11:43:16.000Z,30021,None,130,20160620 11:44:59,0,95th/Dan Ryan,20160620 11:42:59,40100,red,5,817,Morse,30089
-87.66909,42.01588,2016-06-20T11:43:16.000Z,30173,None,310,20160620 11:44:02,0,Howard,20160620 11:42:02,40900,red,1,820,Howard,30173
-87.65884,41.9835,2016-06-20T11:43:16.000Z,30169,None,358,20160620 11:43:36,0,Howard,20160620 11:42:36,40880,red,1,821,Thorndale,30173
-87.63097,41.85321,2016-06-20T11:43:16.000Z,30269,None,343,20160620 11:45:15,0,Howard,20160620 11:42:15,41400,red,1,824,Roosevelt,30173
-87.65261,41.91709,2016-06-20T11:43:16.000Z,30233,None,357,20160620 11:43:36,0,Howard,20160620 11:42:36,41220,red,1,901,Fullerton,30173
-87.62748,41.87404,2016-06-20T11:43:16.000Z,30109,None,0,20160620 11:43:35,0,Howard,20160620 11:42:35,40560,red,1,902,Jackson,30173
-87.62518,41.75042,2016-06-20T11:43:16.000Z,30191,None,359,20160620 11:44:49,0,Howard,20160620 11:42:49,40990,red,1,903,69th,30173
-87.6274,41.8674,2016-06-20T11:43:16.000Z,30194,None,178,20160620 11:44:51,0,95th/Dan Ryan,20160620 11:41:51,41000,red,5,906,Cermak-Chinatown,30089
-87.62454,41.72792,2016-06-20T11:43:16.000Z,30089,None,178,20160620 11:43:38,0,95th/Dan Ryan,20160620 11:42:38,40450,red,5,912,95th/Dan Ryan,30089
-87.65867,41.97798,2016-06-20T11:43:16.000Z,30230,None,178,20160620 11:43:31,0,95th/Dan Ryan,20160620 11:41:31,41200,red,5,914,Argyle,30089
-87.65249,41.91336,2016-06-20T11:44:17.000Z,30126,None,179,20160620 11:44:39,0,95th/Dan Ryan,20160620 11:43:39,40650,red,5,801,North/Clybourn,30089
-87.65332,41.93739,2016-06-20T11:44:17.000Z,30234,None,177,20160620 11:45:53,0,95th/Dan Ryan,20160620 11:42:53,41220,red,5,802,Fullerton,30089
-87.66106,42.00107,2016-06-20T11:44:17.000Z,30020,None,309,20160620 11:44:49,0,Howard,20160620 11:42:49,40100,red,1,805,Morse,30173
-87.62893,41.90394,2016-06-20T11:44:17.000Z,30121,None,273,20160620 11:44:54,0,Howard,20160620 11:43:54,40630,red,1,806,Clark/Division,30173
-87.65629,41.95379,2016-06-20T11:44:17.000Z,30105,None,283,20160620 11:45:44,0,Howard,20160620 11:43:44,40540,red,1,807,Wilson,30173
-87.63117,41.79542,2016-06-20T11:44:17.000Z,30237,None,358,20160620 11:45:46,0,Howard,20160620 11:43:46,41230,red,1,810,47th,30173
-87.63117,41.79542,2016-06-20T11:44:17.000Z,30178,None,178,20160620 11:45:22,0,95th/Dan Ryan,20160620 11:43:22,40910,red,5,814,63rd,30089
-87.62781,41.88481,2016-06-20T11:44:17.000Z,30212,None,178,20160620 11:44:48,0,95th/Dan Ryan,20160620 11:43:48,41090,red,5,815,Monroe,30089
-87.65363,41.95248,2016-06-20T11:44:17.000Z,30274,None,176,20160620 11:44:50,0,95th/Dan Ryan,20160620 11:43:50,41420,red,5,816,Addison,30089
-87.67289,42.01906,2016-06-20T11:44:17.000Z,30021,None,130,20160620 11:44:59,0,95th/Dan Ryan,20160620 11:42:59,40100,red,5,817,Morse,30089
-87.65908,41.99026,2016-06-20T11:44:17.000Z,30147,None,357,20160620 11:44:59,0,Howard,20160620 11:43:59,40760,red,1,821,Granville,30173
-87.63138,41.85943,2016-06-20T11:44:17.000Z,30269,None,10,20160620 11:45:54,0,Howard,20160620 11:43:54,41400,red,1,824,Roosevelt,30173
-87.65284,41.92416,2016-06-20T11:44:17.000Z,30233,None,358,20160620 11:44:56,0,Howard,20160620 11:43:56,41220,red,1,901,Fullerton,30173
-87.6276,41.87815,2016-06-20T11:44:17.000Z,30211,None,357,20160620 11:44:54,0,Howard,20160620 11:43:54,41090,red,1,902,Monroe,30173
-87.62553,41.75588,2016-06-20T11:44:17.000Z,30191,None,357,20160620 11:44:56,0,Howard,20160620 11:43:56,40990,red,1,903,69th,30173
-87.63098,41.85323,2016-06-20T11:44:17.000Z,30194,None,163,20160620 11:45:59,0,95th/Dan Ryan,20160620 11:43:59,41000,red,5,906,Cermak-Chinatown,30089
-87.65853,41.97345,2016-06-20T11:44:17.000Z,30150,None,178,20160620 11:45:28,0,95th/Dan Ryan,20160620 11:43:28,40770,red,5,914,Lawrence,30089
-87.64918,41.91065,2016-06-20T11:45:17.000Z,30122,None,125,20160620 11:46:33,0,95th/Dan Ryan,20160620 11:44:33,40630,red,5,801,Clark/Division,30089
-87.65306,41.93122,2016-06-20T11:45:17.000Z,30234,None,177,20160620 11:46:46,0,95th/Dan Ryan,20160620 11:44:46,41220,red,5,802,Fullerton,30089
-87.66591,42.00836,2016-06-20T11:45:17.000Z,30227,None,358,20160620 11:45:52,0,Howard,20160620 11:44:52,41190,red,1,805,Jarvis,30173
-87.63141,41.90392,2016-06-20T11:45:17.000Z,30125,None,269,20160620 11:47:23,0,Howard,20160620 11:44:23,40650,red,1,806,North/Clybourn,30173
-87.65677,41.95494,2016-06-20T11:45:17.000Z,30105,None,358,20160620 11:46:07,0,Howard,20160620 11:44:07,40540,red,1,807,Wilson,30173
-87.63123,41.79726,2016-06-20T11:45:17.000Z,30237,None,358,20160620 11:45:47,0,Howard,20160620 11:44:47,41230,red,1,810,47th,30173
-87.63112,41.78549,2016-06-20T11:45:17.000Z,30178,None,178,20160620 11:45:57,0,95th/Dan Ryan,20160620 11:44:57,40910,red,5,814,63rd,30089
-87.62772,41.88198,2016-06-20T11:45:17.000Z,30110,None,178,20160620 11:45:57,0,95th/Dan Ryan,20160620 11:44:57,40560,red,5,815,Jackson,30089
-87.65363,41.94743,2016-06-20T11:45:17.000Z,30256,None,179,20160620 11:46:37,0,95th/Dan Ryan,20160620 11:44:37,41320,red,5,816,Belmont,30089
-87.66591,42.00836,2016-06-20T11:45:17.000Z,30252,None,178,20160620 11:46:37,0,95th/Dan Ryan,20160620 11:44:37,41300,red,5,817,Loyola,30089
-87.65912,41.99196,2016-06-20T11:45:17.000Z,30147,None,358,20160620 11:45:47,0,Howard,20160620 11:44:47,40760,red,1,821,Granville,30173
-87.62731,41.86417,2016-06-20T11:45:17.000Z,30269,None,358,20160620 11:45:56,0,Howard,20160620 11:44:56,41400,red,1,824,Roosevelt,30173
-87.6529,41.92638,2016-06-20T11:45:17.000Z,30255,None,358,20160620 11:46:56,0,Howard,20160620 11:44:56,41320,red,1,901,Belmont,30173
-87.6276,41.87815,2016-06-20T11:45:17.000Z,30211,None,357,20160620 11:44:54,0,Howard,20160620 11:43:54,41090,red,1,902,Monroe,30173
-87.62581,41.76836,2016-06-20T11:45:17.000Z,30177,None,357,20160620 11:46:53,0,Howard,20160620 11:44:53,40910,red,1,903,63rd,30173
-87.63143,41.85826,2016-06-20T11:45:17.000Z,30194,None,178,20160620 11:46:35,0,95th/Dan Ryan,20160620 11:44:35,41000,red,5,906,Cermak-Chinatown,30089
-87.65849,41.9713,2016-06-20T11:45:17.000Z,30150,None,178,20160620 11:45:50,0,95th/Dan Ryan,20160620 11:44:50,40770,red,5,914,Lawrence,30089
-87.64623,41.90855,2016-06-20T11:46:17.000Z,30122,None,125,20160620 11:46:49,0,95th/Dan Ryan,20160620 11:45:49,40630,red,5,801,Clark/Division,30089
-87.65289,41.92608,2016-06-20T11:46:17.000Z,30234,None,178,20160620 11:46:54,0,95th/Dan Ryan,20160620 11:45:54,41220,red,5,802,Fullerton,30089
-87.66617,42.0127,2016-06-20T11:46:17.000Z,30227,None,335,20160620 11:46:50,0,Howard,20160620 11:45:50,41190,red,1,805,Jarvis,30173
-87.63866,41.9038,2016-06-20T11:46:17.000Z,30125,None,269,20160620 11:46:53,0,Howard,20160620 11:45:53,40650,red,1,806,North/Clybourn,30173
-87.65753,41.96386,2016-06-20T11:46:17.000Z,30105,None,345,20160620 11:46:47,0,Howard,20160620 11:45:47,40540,red,1,807,Wilson,30173
-87.63177,41.80854,2016-06-20T11:46:17.000Z,30237,None,10,20160620 11:46:48,0,Howard,20160620 11:45:48,41230,red,1,810,47th,30173
-87.631,41.78054,2016-06-20T11:46:17.000Z,30192,None,178,20160620 11:47:22,0,95th/Dan Ryan,20160620 11:45:22,40990,red,5,814,69th,30089
-87.62765,41.87945,2016-06-20T11:46:17.000Z,30110,None,177,20160620 11:46:54,0,95th/Dan Ryan,20160620 11:45:54,40560,red,5,815,Jackson,30089
-87.65353,41.9452,2016-06-20T11:46:17.000Z,30256,None,178,20160620 11:46:29,0,95th/Dan Ryan,20160620 11:45:29,41320,red,5,816,Belmont,30089
-87.66565,42.00566,2016-06-20T11:46:17.000Z,30252,None,162,20160620 11:46:59,0,95th/Dan Ryan,20160620 11:45:59,41300,red,5,817,Loyola,30089
-87.66106,42.00107,2016-06-20T11:46:17.000Z,30251,None,309,20160620 11:46:55,0,Howard,20160620 11:45:55,41300,red,1,821,Loyola,30173
-87.6274,41.8674,2016-06-20T11:46:17.000Z,30285,None,358,20160620 11:46:37,0,Howard,20160620 11:45:37,41490,red,1,824,Harrison,30173
-87.65323,41.93511,2016-06-20T11:46:17.000Z,30255,None,357,20160620 11:46:55,0,Howard,20160620 11:45:55,41320,red,1,901,Belmont,30173
-87.6277,41.88074,2016-06-20T11:46:17.000Z,30289,None,358,20160620 11:46:23,0,Howard,20160620 11:45:23,41660,red,1,902,Lake,30173
-87.62584,41.76984,2016-06-20T11:46:17.000Z,30177,None,358,20160620 11:47:47,0,Howard,20160620 11:45:47,40910,red,1,903,63rd,30173
-87.63143,41.85826,2016-06-20T11:46:17.000Z,30194,None,178,20160620 11:46:51,0,95th/Dan Ryan,20160620 11:45:51,41000,red,5,906,Cermak-Chinatown,30089
-87.65849,41.96914,2016-06-20T11:46:17.000Z,30106,None,180,20160620 11:46:09,0,95th/Dan Ryan,20160620 11:45:09,40540,red,5,914,Wilson,30089
-87.63685,41.90383,2016-06-20T11:47:17.000Z,30122,None,89,20160620 11:47:50,0,95th/Dan Ryan,20160620 11:46:50,40630,red,5,801,Clark/Division,30089
-87.65282,41.92359,2016-06-20T11:47:17.000Z,30126,None,178,20160620 11:48:58,0,95th/Dan Ryan,20160620 11:46:58,40650,red,5,802,North/Clybourn,30089
-87.66909,42.01588,2016-06-20T11:47:17.000Z,30173,None,310,20160620 11:48:17,0,Howard,20160620 11:46:17,40900,red,1,805,Howard,30173
-87.64918,41.91065,2016-06-20T11:47:17.000Z,30233,None,305,20160620 11:48:54,0,Howard,20160620 11:46:54,41220,red,1,806,Fullerton,30173
-87.65759,41.96427,2016-06-20T11:47:17.000Z,30149,None,344,20160620 11:48:01,0,Howard,20160620 11:46:01,40770,red,1,807,Lawrence,30173
-87.63019,41.81264,2016-06-20T11:47:17.000Z,30036,None,1,20160620 11:48:55,0,Howard,20160620 11:46:55,40190,red,1,810,Sox-35th,30173
-87.6261,41.77318,2016-06-20T11:47:17.000Z,30192,None,162,20160620 11:47:58,0,95th/Dan Ryan,20160620 11:46:58,40990,red,5,814,69th,30089
-87.6276,41.87815,2016-06-20T11:47:17.000Z,30286,None,177,20160620 11:47:04,0,95th/Dan Ryan,20160620 11:46:04,41490,red,5,815,Harrison,30089
-87.65332,41.93739,2016-06-20T11:47:17.000Z,30234,None,177,20160620 11:49:53,0,95th/Dan Ryan,20160620 11:46:53,41220,red,5,816,Fullerton,30089
-87.66106,42.00107,2016-06-20T11:47:17.000Z,30148,None,129,20160620 11:48:52,0,95th/Dan Ryan,20160620 11:46:52,40760,red,5,817,Granville,30089
-87.66106,42.00107,2016-06-20T11:47:17.000Z,30020,None,309,20160620 11:48:47,0,Howard,20160620 11:46:47,40100,red,1,821,Morse,30173
-87.62748,41.87404,2016-06-20T11:47:17.000Z,30109,None,0,20160620 11:47:53,0,Howard,20160620 11:46:53,40560,red,1,824,Jackson,30173
-87.65339,41.9403,2016-06-20T11:47:17.000Z,30273,None,359,20160620 11:48:47,0,Howard,20160620 11:46:47,41420,red,1,901,Addison,30173
-87.62781,41.88481,2016-06-20T11:47:17.000Z,30064,None,358,20160620 11:48:36,0,Howard,20160620 11:46:36,40330,red,1,902,Grand,30173
-87.631,41.78054,2016-06-20T11:47:17.000Z,30223,None,358,20160620 11:48:55,0,Howard,20160620 11:46:55,41170,red,1,903,Garfield,30173
-87.63143,41.85826,2016-06-20T11:47:17.000Z,30194,None,178,20160620 11:46:51,0,95th/Dan Ryan,20160620 11:45:51,41000,red,5,906,Cermak-Chinatown,30089
-87.65761,41.96436,2016-06-20T11:47:17.000Z,30294,None,164,20160620 11:48:29,0,95th/Dan Ryan,20160620 11:46:29,40080,red,5,914,Sheridan,30089
-87.63141,41.90392,2016-06-20T11:48:18.000Z,30280,None,89,20160620 11:49:25,0,95th/Dan Ryan,20160620 11:47:25,41450,red,5,801,Chicago,30089
-87.65252,41.91482,2016-06-20T11:48:18.000Z,30126,None,178,20160620 11:48:41,0,95th/Dan Ryan,20160620 11:47:41,40650,red,5,802,North/Clybourn,30089
